Length, Width, Layers
14.34864951,5.742362857,0.833419904
13.30027666,1.797670959,0.709514229
19.7530978,1.705983376,0.572086532
14.5039595,1.520633135,0.828593844
15.48030325,6.937567396,0.807732363
13.15320315,9.93356967,0.743955338
12.69642538,1.797569054,0.802334999
17.57316041,6.311637519,0.825583185
10.10911397,6.0638424,0.571175135
10.71331162,1.906254433,0.715770227
12.9833408,7.486570619,0.812895006
14.47192913,4.479764417,0.792742036
10.71237569,1.859041287,0.516247974
18.35446523,0.656639783,0.89459879
17.83069018,6.779900613,0.749266231
17.92029117,3.988857758,0.592696026
10.10466914,0.97689524,0.834636643
18.44521447,1.350493064,0.821818556
15.46105126,6.081434115,0.991146108
19.04127396,5.300635933,0.536921849
18.69198005,3.883201677,0.589494738
13.53067837,0.155558677,0.922815887
11.21863298,1.333818103,0.558453701
16.23381598,1.961986871,0.95320829
13.44951837,5.025205198,0.582866688
13.56758567,8.694208102,0.699687302
19.12977154,6.058843063,0.517992462
13.97912501,9.019846276,0.538116209
11.28609631,3.878590594,0.593587924
15.89655011,2.167889028,0.533334898
16.32118368,6.258877814,0.865865182
19.98080999,6.948985847,0.833552054
13.63818547,3.019681515,0.906723518
19.37126871,8.193139735,0.668284396
19.55052826,0.500440211,0.521978402
15.78614528,0.862170077,1.13436298
16.90074648,6.223961736,1.279273825
13.54438011,0.380349671,1.050189333
16.85704587,2.39815299,1.095609389
18.74961416,5.218291045,1.203526285
11.70315665,0.724711759,1.061843738
13.38725699,8.514870554,1.401248658
19.46816194,6.432149214,1.211002136
14.19408226,2.433537379,1.172446035
13.4592023,6.001327323,1.458177457
13.81889317,4.361302083,1.415691384
16.16843775,5.075101207,1.050871017
13.99696622,5.226156551,1.472570485
14.60090126,5.321917934,1.004812625
10.2809815,6.386992334,1.413892912
16.71367457,2.341513652,1.39335561
17.78104643,2.727993672,1.137829444
14.24507521,4.37651263,1.391807305
16.71027656,0.346945321,1.424495561
16.74386272,0.498519996,1.390857607
14.65971438,5.54352079,1.169370952
11.17266458,4.273832837,1.096319896
15.02809957,3.303258035,1.137212391
11.66001998,7.42383846,1.132806623
15.88070021,1.074951284,1.260487416
15.85863551,2.029394769,1.051660788
17.14881384,4.19212651,1.379831228
11.44390061,5.201441477,1.041370527
11.40305812,0.235586265,1.011854655
19.15499733,0.84432407,1.30785771
12.38055984,2.916185051,1.203594577
15.8241256,5.447597294,1.016595866
12.82200847,0.03682005,1.367986317
10.49469762,3.085326256,1.042865084
15.12508314,3.090620853,1.408344318
10.72857097,8.822386753,1.075306221
12.26620501,6.783936173,1.231498429
18.67345377,0.379403606,1.401089761
12.63782965,6.245278823,1.416534386
18.40759856,1.159357401,1.12798206
10.78280087,3.059996304,1.143178748
16.16735128,3.219235376,1.334316767
15.06455608,1.058029289,1.488494216
13.70956541,1.688629752,1.082664729
13.11223901,3.758846023,1.105982442
10.76515476,7.098692774,1.220011921
11.62836079,5.698312676,1.279721703
15.36393891,8.580613167,1.224526787
10.65447421,9.353984005,1.372738512
14.43708681,3.572952451,1.274456087
12.09470719,4.224174809,1.010260208
16.64744116,2.537458225,1.08946991
16.0357328,3.983567841,1.380870223
10.53857319,5.263644783,1.236657275
15.69165306,2.690811938,1.04196851
16.68892489,3.79188579,1.108749099
14.34565806,8.479715507,1.190545199
18.37461963,8.412195226,1.398662321
16.82054811,5.316404822,1.129369473
15.91697764,0.067155327,1.414937213
15.29786317,9.977014557,1.307703376
13.11639355,1.843050995,1.449127993
13.40947192,8.861305817,1.060642689
13.46147007,5.075358274,1.263796172
18.37383932,9.520655149,1.357514008
17.90068891,7.414220049,1.460141969
16.41397582,7.226739437,1.112444821
13.84247138,9.395586633,1.418803597
15.32842294,7.300578336,1.17855218
12.53314368,9.492217648,1.488378812
13.11201756,7.266842915,1.411204872
19.41641728,2.832212337,1.429510786
13.6770824,6.316157771,1.332791912
19.86428679,4.250975822,1.160270214
17.26354296,5.199143676,1.413740075
18.32811126,1.889033466,1.027523438
18.94584145,9.087986306,1.048582894
19.93841397,7.937346945,1.006862649
17.83149084,7.126889614,1.413054099
18.59021992,0.514203954,1.411039084
10.4852828,2.374648886,1.278798963
15.76640088,0.13674098,1.252199414
15.57232768,7.782245716,1.451825991
14.07410343,9.409304116,1.306737133
19.86415018,9.528397111,1.258428451
16.32518329,2.637104731,1.440138268
13.3767023,7.138063896,1.389949696
15.06448656,8.302741235,1.139727389
19.16160683,5.390385961,1.465663729
18.5918028,5.062441175,1.060354079
19.48324337,7.128934415,1.220010099
16.61593176,1.745532858,1.29523944
17.45843664,8.120598405,1.016577138
16.47472659,6.141364308,1.342171927
14.73108587,7.499324527,1.288294853
12.20568974,5.683699065,1.087152897
13.54863547,2.005330182,1.472054405
10.31713657,3.533529969,1.120484248
15.63450027,7.919932721,1.055420286
13.39310633,2.641510631,1.481510708
11.00807437,1.932636201,1.44915197
15.9574041,4.167919608,1.381212833
17.25846887,1.60131577,1.008784833
16.122201,1.484859758,1.247492049
19.91787265,9.432479505,1.042164105
13.30616541,6.005028834,1.021926962
10.94355565,1.186003963,1.089727888
15.98245447,7.518333815,1.288907514
11.87335873,0.35513326,1.331059629
18.48106399,0.267781166,1.427796237
14.61609269,9.377926717,1.065978537
10.01078111,2.987850301,1.061647066
13.88553754,4.907120882,1.315999352
10.90148009,3.638341803,1.185406726
12.13289566,6.772318485,1.267918924
13.07976473,1.060778724,1.060649496
13.03791691,9.953349029,1.099519748
17.76452629,3.785517016,1.200073972
13.30170411,5.594934019,1.19527594
13.12355481,6.814581948,1.00514705
16.89793837,8.33842353,1.332024347
19.9550751,3.71742777,1.425453812
11.21545508,2.413492054,1.396258415
18.49013149,0.402423289,1.252517512
10.26621235,9.028572788,1.255154339
18.93617177,7.294709486,1.163869138
14.44031228,2.348645567,1.062229219
19.62878437,7.782423821,1.401626086
12.539335,3.234916862,1.258810502
10.51383372,1.622256547,1.479503422
19.73676542,7.563241317,1.436640685
12.95014057,9.452366081,1.496452217
17.25299026,7.211038706,1.158610923
12.09576372,5.209163979,1.218844475
19.61140317,1.951527941,1.226589772
16.9626928,7.339107172,1.000351243
14.22605302,5.079933846,1.422035178
12.54561562,6.188103163,1.307163296
16.4087594,2.745372137,1.061701463
13.03113145,8.359651607,1.155096987
14.30687274,3.182406831,1.049843991
14.18956763,0.06863663,1.286046036
18.56872659,2.172131606,1.19142588
12.88630431,3.207824282,1.097785365
12.79383061,6.211826182,1.281081743
10.02809569,7.275936187,1.01331173
11.829138,7.529316846,1.279132641
11.3102883,1.965080226,1.161200158
10.61220026,1.442372067,1.256995203
19.90098625,0.69791129,1.420769536
19.82485339,4.314244035,1.342638193
11.34612941,8.076405018,1.192549491
15.51057178,2.222771847,1.43264341
11.00734256,3.794195108,1.302177458
12.44719805,9.698143672,1.059296582
16.80753635,5.765479427,1.049395043
15.2622771,2.837833645,1.197636608
13.92180896,6.909003213,1.059394126
13.86999301,4.727913302,1.227837444
13.86735917,4.152577368,1.108950264
14.01420716,0.554112248,1.054408117
17.41946958,9.841114509,1.348122036
15.00724084,5.19877201,1.310278831
13.93913045,7.533942194,1.459941537
16.78853541,8.789817195,1.026230458
15.24772625,0.867351023,1.393233472
12.16000738,4.865147957,1.182328758
18.58319381,8.983840982,1.118967276
10.07975479,6.116254471,1.305043479
16.00087497,2.786952431,1.225314254
18.03294575,0.785996676,1.493195273
12.41744004,9.480509969,1.27002802
13.65986732,9.493499678,1.035768395
16.53053201,9.72695912,1.433695252
15.06172373,3.676908922,1.415361226
12.25609839,9.209664226,1.389455391
12.31889968,7.410824549,1.26862002
13.97164586,7.592524423,1.296606146
13.49557789,0.901326343,1.088883956
19.39164823,5.029142747,1.029074617
13.44419846,6.235780247,1.362089198
17.94113076,6.605437617,1.106132403
18.29040634,2.976172365,1.009453989
16.5000942,6.934566073,1.359922604
15.8522154,2.457783841,1.488018974
16.19953959,7.50813424,1.439245214
15.46624949,1.348364557,1.370004643
15.04672097,2.326051836,1.311591065
10.53536949,4.158896722,1.312543958
17.05219293,6.775978858,1.209797383
16.4581351,4.54256962,1.111986156
15.71519141,6.467045449,1.394880118
16.36560879,9.929279698,1.324074792
14.14798337,9.643418242,1.076471367
15.33116775,0.144057239,1.309077875
19.85178359,0.963596688,1.384823943
16.80432238,3.775862196,1.10723703
18.92161828,9.898346961,1.076769084
15.81574644,1.595313944,1.469977367
10.1951658,2.783976033,1.139227446
13.93812346,2.56345969,1.166803071
12.14425002,6.006021089,1.185653235
19.61030359,4.375522536,1.051251313
15.6775902,7.291779885,1.224102427
11.22913976,0.370179852,1.354763228
16.26550286,2.256015317,1.285151773
16.85112636,5.518134519,1.081211638
18.89843812,3.034380298,1.050610934
10.62167376,0.572791518,1.191210142
19.22330368,3.441656433,1.210399874
10.33865514,3.98512683,1.2938748
10.14362209,3.436548824,1.234848963
18.44756538,9.604244504,1.37945852
13.57560779,0.332994347,1.115759934
18.28165698,7.561912228,1.2160916
12.51444071,2.596608221,1.161180795
13.80769316,2.172804986,1.290792741
15.58124243,6.646019835,1.426145999
18.72496342,4.185810779,1.373864427
17.21993661,9.775628912,1.485849238
17.95031252,7.719662235,1.424090791
14.66224324,9.680061435,1.426849128
10.40407038,6.2693677,1.224877224
17.39939213,9.131594003,1.304571968
18.54779072,6.772716655,1.479675902
16.07452635,0.895254656,1.366949218
12.19693312,8.104880487,1.499107785
19.59991153,2.389101569,1.136417309
10.61132462,2.201455229,1.217333792
19.08762891,8.846152698,1.374859882
19.17077099,9.974705708,1.350500378
15.50299066,7.568425766,1.298494739
13.09330861,4.66616962,1.310693458
14.79073179,2.815109072,1.445762719
16.95405628,2.966655128,1.223396853
17.28798415,2.542007055,1.282893646
10.54516893,6.739340991,1.409847051
13.15752847,5.403244717,1.010492777
16.23759221,1.399619614,1.363061416
16.65855504,3.900863217,1.497337919
19.89039012,1.014905644,1.115546465
15.71542515,7.605454706,1.134389292
10.38647842,1.517107602,1.158732081
18.05096168,5.876851376,1.35006645
11.26753659,6.286894227,1.147681818
19.60922449,4.905993941,1.362110928
11.86153437,2.367327976,1.034907918
11.52939909,8.842854348,1.080508649
15.55042334,6.731785556,1.316630445
17.07004687,9.99658872,1.062259153
11.32429933,3.598061635,1.144020542
19.56920843,8.446433982,1.234506557
18.56741175,1.43922454,1.378759163
16.50540124,5.515031776,1.118087039
18.15980881,8.523836002,1.363244815
16.75347452,0.380077767,1.349440213
18.65288941,7.600905579,1.201730341
11.76803521,4.103816269,1.341596389
10.98807592,1.768784046,1.365658568
15.26871395,2.69539834,1.483430415
12.49355706,0.709344323,1.498944223
17.85717391,1.401682493,1.37341968
16.01325575,5.221892602,1.332414407
15.78544657,1.078448514,1.208723146
11.039388,8.480447401,1.021732111
12.5288046,7.408843441,1.202720205
19.45470192,9.534615606,1.108170275
13.68204582,2.953272306,1.33879791
12.1696101,4.143513588,1.225226502
13.38556008,4.033705801,1.217936441
19.07125745,2.059256702,1.734674543
19.929182,3.691816906,1.865231972
10.69844621,0.144302097,1.560712817
12.17518917,2.149987358,1.86611789
19.99541531,1.257048926,1.939098731
11.93485508,5.250680176,1.5600314
18.99949936,0.774331277,1.761237871
18.17927341,6.44291902,1.843858785
17.71060843,5.685814934,1.854842559
16.61117246,6.248401003,1.840804074
17.2292502,3.456428427,1.610621534
12.76058416,4.242370188,1.983598006
15.69025504,4.578174956,1.691129434
15.64022095,3.388217848,1.837939908
19.12254689,1.214404425,1.64278295
10.62633642,9.966642681,1.522307976
14.70739179,8.123428072,1.767606705
10.21029009,7.012362896,1.577954065
12.87160865,8.690559341,1.576404195
11.73004332,8.075586403,1.933032956
16.22530681,8.659736943,1.779548995
15.2154052,1.913496313,1.925717166
15.63577379,3.402877269,1.705686471
18.88755885,3.345510244,1.667449907
11.29112898,7.974270193,1.589392221
14.03517407,9.749699689,1.6567058
10.73772481,0.72167571,1.751938637
12.29019936,6.752433386,1.566427256
16.44971718,9.188228191,1.634826685
15.3652044,9.755472978,1.732782774
17.54366428,9.460255831,1.854589755
14.94654694,5.12743123,1.65819959
14.20753186,2.753282141,1.510993699
17.72537272,2.142480766,1.573117884
18.62629978,5.430154718,1.959698233
16.66057102,5.658067963,1.614284591
18.30038054,9.884935872,1.814270683
16.96693115,2.687631077,1.642728101
10.83957223,8.015675346,1.79140337
11.15980654,6.588395139,1.849295078
12.86590291,6.182743448,1.941695591
10.95158716,2.469041019,1.806930439
17.92350985,1.665967889,1.94813007
19.0068358,3.313833323,1.673823039
13.71585289,2.676773148,1.585796096
10.32521395,9.846464782,1.92493196
10.43345172,7.631462285,1.758741383
17.58436364,4.095056729,1.855696115
15.06637157,4.228592096,1.912471055
11.90839944,7.147474606,1.714088663
10.42536597,0.757483762,1.524198119
12.54944833,0.205288984,1.528952738
13.67803083,4.723015555,1.862372705
15.50913993,4.378893621,1.706570491
10.47895416,5.741118286,1.902862034
14.82992392,9.74524328,1.826981337
11.90428621,3.326444886,1.889870067
15.68822515,2.812430037,1.942116804
13.53324483,5.917670898,1.819171987
13.26480927,9.652714531,1.650439976
14.70183718,9.167662825,1.530591677
14.19434499,3.275693161,1.892332546
13.2867618,4.482327186,1.734377438
11.12959496,9.946267686,1.94101078
17.24041846,5.012270403,1.830081906
10.32013458,2.674837223,1.764487399
11.62560427,4.222860647,1.945443715
10.46219118,9.161791653,1.66556635
16.91461232,0.443757632,1.578997455
11.26843069,1.592069315,1.734868189
13.36230214,0.174977348,1.752048763
19.01378274,2.655460414,1.559075528
10.327883,9.441946468,1.805796504
14.65101116,6.267879741,1.587688118
11.38872423,1.661601269,1.86012521
12.52882792,2.83078857,1.814909057
18.67406072,0.937149831,1.985737292
12.80388973,9.572948985,1.702243483
15.42920724,3.003547853,1.927814569
18.12218408,4.423321216,1.857607552
19.71303509,8.189547759,1.764571851
17.43673808,5.954606861,1.829801343
11.60601908,4.293927169,1.980291799
17.36425214,4.131064824,1.544000886
19.18300494,1.529138079,1.767707997
15.82422428,2.033494705,1.785456846
12.01185586,9.570132331,1.723710198
16.71357147,4.213964052,1.916582494
13.9373569,0.243690329,1.997701366
13.24449089,9.181349378,1.88590716
14.57314342,5.444644976,1.863843641
12.86949651,8.80739421,1.825120334
13.65590258,5.902616841,1.945165917
11.13939182,8.430087947,1.885136916
17.58484425,5.619779798,1.751775264
18.29451683,6.704441281,1.513865757
15.23109206,2.133910294,1.647569791
14.03141825,2.509833788,1.932802608
12.46508944,0.085246153,1.694588668
13.4432721,6.79124058,1.947836933
13.85489671,6.502981253,1.600527702
12.17247069,2.180046551,1.542651361
18.83431605,8.907312403,1.613065542
14.59961609,4.033942182,1.925746682
14.37766146,5.727523232,1.744540531
19.33161511,7.034237958,1.788132306
10.16301227,6.131479941,1.661113095
13.21843127,6.520333342,1.987604007
12.71677439,6.618768392,1.693707997
15.38522987,2.045469043,1.943184437
17.79297492,5.870602227,1.901579036
11.2467847,7.579837946,1.615321337
13.44787706,4.584649968,1.712021625
10.37513761,1.895085162,1.920574517
14.57275691,7.990140618,1.60177589
11.27806019,2.794712101,1.772453918
13.99390693,3.726534733,1.998033938
16.42476041,4.593573139,1.865616932
11.6701153,4.420934243,1.63753468
10.01985237,9.52228528,2.09576614
15.84765312,7.49911497,2.335216121
18.61332851,5.597268531,2.374442792
16.9116395,1.347967339,2.371370432
17.18339928,2.544268473,2.462849226
11.16798103,2.499439239,2.479242727
13.7541897,8.696000918,2.469985926
19.51096994,8.749219545,2.06237082
10.73418,3.559321456,2.286958511
11.66490056,1.3631246,2.196091125
18.42328217,1.551479445,2.338330564
12.17204488,9.184166144,2.288337893
12.38936398,4.842209316,2.258950259
12.70951727,0.230734562,2.142424313
19.45713648,7.302292598,2.101399864
19.48781984,1.28513661,2.107281893
17.50105438,1.67208702,2.393964075
13.96955054,9.121818851,2.223400287
11.92289432,1.733236053,2.285039711
11.77762423,1.936318354,2.074922098
12.23396616,9.079089092,2.358750186
18.63264567,2.059734839,2.356616421
14.95096814,0.416094321,2.184958609
13.8118217,8.289532485,2.015792822
15.47753386,7.902875596,2.063241248
13.36764837,6.937186081,2.335038365
10.76644067,0.824821128,2.402627255
18.81431776,5.978969879,2.131389106
12.27504749,3.016448036,2.785992939
15.24289824,9.15842879,2.669164583
13.37880214,1.228622266,2.657996544
12.32570013,3.37937143,2.957280751
10.46351864,5.714253715,2.551600791
13.04921835,19.62625191,0.802477316
13.28531167,18.02813312,0.605060137
16.78779121,18.30602844,0.664886642
10.09772012,11.36621318,0.613386066
11.4796361,11.6299661,0.974532683
14.83938266,19.73456284,0.776675512
10.32183347,16.29450937,0.540665279
11.7742617,17.9177529,0.52442294
15.03222531,17.61716634,0.633062766
19.4685887,12.3750474,0.656558165
18.15434596,10.41027698,0.789334963
10.48895041,13.45688242,0.516169003
19.33230112,14.00596812,0.683431683
13.13767841,14.00998762,0.631396044
19.48177926,12.81325443,0.91855222
17.99639118,12.10176585,0.92973078
18.8458955,11.2900291,0.946709273
11.37335439,10.27203521,0.926031329
10.81573511,15.17971838,0.716497118
11.49197771,19.01807281,0.845417591
12.41724692,12.91812029,0.53410351
11.43700462,12.53674289,0.628891118
11.69678137,13.5862777,0.932793295
10.93843711,19.3099137,0.511915328
14.31679061,12.29316979,0.815243869
10.66540522,11.03575566,0.529456718
17.430725,16.25519136,0.626986962
11.87573051,13.8285952,0.999785306
18.89595349,18.30473629,0.896655417
11.27711968,17.6281634,0.506533136
10.49460637,15.11431922,0.80299625
11.92698032,15.34806213,0.881099649
11.21438844,12.02543688,0.768361104
15.22548033,11.68748207,0.604615712
11.24344749,16.60661786,0.906602845
13.80629549,19.68552067,0.741354274
10.39907071,13.09208589,0.617640902
10.16555242,19.35287346,0.502419074
12.25725038,17.48572713,0.72927635
16.0932115,15.190803,0.575751407
14.16623156,13.82306918,0.852184429
11.28656051,10.77137314,0.67410165
11.85507839,17.79132483,0.681933515
14.23332171,10.38418318,0.649525017
15.4655295,14.00718722,0.596340602
19.78823872,16.39158683,0.554112671
10.09011579,15.70757293,0.860561289
16.31254965,16.18221688,0.788910049
14.40201935,14.14116932,0.710321494
12.57017102,14.29661418,0.694154792
12.32941692,11.83308366,0.790245017
19.60672894,11.37461081,0.980981258
17.91889834,13.74340486,0.840136313
10.0785655,18.8001344,0.881279143
13.71842792,17.87463686,0.611119698
17.55527202,14.8769106,0.637087253
15.83948091,16.85460597,0.536116645
17.58091066,17.07958464,0.908219805
19.85274692,10.99663479,1.2847239
18.86533423,18.72646229,1.447915797
11.61158226,10.8392438,1.177225184
14.10235863,11.79815847,1.338334579
17.88163448,11.147307,1.314245572
16.02284309,16.45648037,1.313466704
14.04317498,16.41069045,1.319535285
10.36172432,10.00088709,1.174885588
11.6077827,18.62801298,1.304815199
18.04862848,15.10431223,1.308574226
12.97191013,19.80155583,1.490011979
15.82712369,16.18625683,1.329378809
14.33270818,19.91589388,1.423190302
10.93227292,10.38795959,1.402210349
16.98113222,19.15283076,1.18800065
10.8131532,10.13861991,1.239114271
10.18409462,17.80594928,1.063959195
18.97370272,11.87074619,1.350556159
17.37865395,11.1504763,1.137589279
14.27858115,15.2270711,1.489877316
11.55987957,15.60044514,1.331761349
15.33769666,16.332243,1.401524792
17.78905154,17.13935054,1.119696832
14.47367965,11.69717354,1.4076098
15.30706929,16.21696076,1.332352039
15.50810189,14.51434357,1.224648056
14.19474789,16.34723596,1.443119082
17.9614162,16.30169861,1.20901298
10.6123321,16.79468856,1.169843479
12.7723409,17.24914307,1.207677824
17.0567239,13.15093074,1.185455107
15.29608136,10.11205838,1.337877392
10.3389963,19.14802505,1.045571121
14.48782035,11.39724908,1.443453953
16.67126512,18.7034304,1.444177656
17.06406041,18.70194064,1.338818511
11.00526571,18.05107681,1.28645042
12.1399624,10.96045275,1.0640181
14.30403372,10.32664582,1.352583924
14.01743078,16.40184083,1.390408902
14.70106561,19.49206191,1.392937267
19.7489932,16.5755957,1.471997464
18.88287441,15.3127891,1.394503002
15.96117267,15.43597254,1.14241396
19.35233194,19.57284512,1.467108253
12.1800775,14.55216119,1.108503265
16.46911823,16.89669469,1.07468619
18.15792129,11.98099577,1.2114873
17.45440666,12.59410138,1.044523094
17.8955179,14.64532364,1.179600019
18.19921811,13.61969661,1.491386327
16.44029878,16.60429387,1.429873459
19.41957974,16.06685053,1.051278814
18.98173907,19.70494166,1.109947238
18.29049789,18.25505767,1.219491573
14.14919876,16.31496008,1.098862929
17.99510275,14.19497167,1.048019085
16.29802475,13.10918695,1.135199071
12.92398188,15.56472355,1.112930478
18.08885839,18.94378929,1.435531016
15.47910111,16.35499191,1.221660032
16.10897301,12.32672758,1.073670832
14.65109503,10.35205931,1.458591421
18.89824484,10.89428465,1.311437482
13.36354879,12.00768769,1.463515615
16.11810156,13.59743546,1.061157014
19.26147522,12.13775884,1.219801805
15.30508813,14.46062649,1.330388328
16.96974396,11.99144219,1.025131898
17.1178268,17.79966695,1.44754834
16.13437378,14.55095201,1.312279558
15.72080413,18.04737106,1.262381332
15.75660144,15.31903343,1.114125114
15.74809468,10.98468529,1.492705085
14.77572298,18.60683553,1.015683927
19.44405526,17.68683323,1.203110261
18.15147877,19.22591112,1.204977364
12.5476705,19.49559957,1.430816884
11.54073793,15.403333,1.128124619
16.972128,14.47253283,1.140174511
12.60104458,19.837771,1.108126903
17.04478266,15.5234595,1.225582538
19.32159947,16.42476962,1.046430303
18.00423678,16.3062507,1.035691001
14.28148349,18.46436968,1.343572149
15.44798594,19.04740766,1.029923849
19.78139867,14.16794629,1.381766835
17.42212429,17.0401089,1.275478396
10.01671298,18.40339629,1.415430502
16.12057228,11.60087445,1.392318283
12.91955544,14.02042722,1.484045569
14.18045121,11.7860568,1.064267364
18.91755493,15.3057029,1.230968247
12.14887643,13.82261269,1.332358179
16.9957076,19.31418354,1.335031547
19.6013609,10.25995087,1.495168999
15.82174594,17.40404274,1.043910191
13.18979104,13.49159356,1.406047568
11.52383722,13.94888374,1.175593014
14.45020334,19.23765469,1.205527527
19.90055171,18.91062973,1.401230216
17.93588533,19.09838513,1.035202297
14.82024714,12.87292992,1.169089646
12.93236779,11.83608146,1.159274951
13.42195476,11.83417688,1.373551863
17.24471065,10.77624638,1.391798124
14.42508676,15.44623362,1.036402221
18.53687201,17.93436311,1.230869627
19.87234028,10.58279597,1.142689925
18.71167403,17.42204364,1.311051986
10.37386234,18.84889242,1.099066039
17.01454765,11.9404455,1.296263981
10.2143722,16.88127804,1.366192026
17.71716161,14.05711313,1.109730185
13.1189133,11.67794251,1.928101258
14.47541362,14.04333921,1.591378521
10.86839779,16.06466437,1.864630897
14.31323446,12.66596421,1.740341188
13.8223107,15.06021436,1.629881466
14.64787678,18.12410281,1.733079111
16.97148883,11.77538917,1.776863739
18.23914729,12.24272474,1.923834498
14.05634545,13.43089565,1.643219087
12.43920093,13.5805772,1.750496819
19.7032866,16.1481627,1.984015139
18.48209812,14.04778823,1.850006197
10.00456866,18.42185848,1.624383983
14.57263075,14.33465637,1.846876652
18.433228,11.11644237,1.585030952
19.89427313,10.9481781,1.745452561
14.03629394,16.68900139,1.922951675
15.45681834,11.4614452,1.746305711
17.46312298,13.85277503,1.722390787
12.53894058,18.07639674,1.887414973
11.03610258,17.43898963,1.693964808
15.10172941,14.87091607,1.73533707
11.8428094,15.75205881,1.899738381
10.85049553,19.34131743,1.821640503
15.24074911,16.69328839,1.796994449
17.95523894,10.86749347,1.683933821
13.51650691,18.44655316,1.583617215
16.50025433,11.56832199,1.868523756
14.34650918,16.07685356,1.579782831
14.42351291,15.95131041,1.841011697
18.92412356,13.42040104,1.78562877
13.3812804,10.34219309,1.864866228
12.6922876,16.30936734,1.578806119
10.35298916,16.26441002,1.950236982
18.26004155,13.92152865,1.983780095
13.13775213,18.41454599,1.986732662
15.07615748,18.72173798,1.562235156
19.49581303,18.31007996,1.793356027
12.9298784,14.61021014,1.975854739
15.14311159,18.21608324,1.728981137
16.09380461,11.27306289,1.723944125
16.22228653,17.80694303,1.950002606
13.28054371,18.37806407,1.772359998
19.4131806,12.4877744,1.958099407
17.01771905,16.35650726,1.990613766
13.7808961,10.11414367,1.947138292
18.71594782,11.11338316,1.938498792
16.80290922,12.1785153,1.582938736
18.56555794,17.70706096,1.583915146
19.36790803,18.69714869,1.835897497
